Permalink,Creator,Object title,Type,Format,Licence,Date (From),Date (To),Date (Appendix),Image number,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8,Image 9,Image 10,Image 11,Image 12,Image 13,Image 14,Image 15,Image 16,Image 17,Image 18,Image 19 
 https://gams.uni-graz.at/o:vase.831 ," Karastoyanov, Dimitar Anastasov ", Studio portrait of a man in folk costume ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1886,1892,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.831/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.831/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.832 ," Karastoyanov, Dimitar Anastasov ", Studio portrait of a man in folk costume ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1886,1892,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.832/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.832/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.833 ," Karastoyanov, Dimitar Anastasov ", Studio portrait of a man in folk costume ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1886,1892,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.833/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.833/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.834 ," Stojanović/Karastoyanov, Anastas Nikolov ", Studio portrait of a young woman ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1878,1881,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.834/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.834/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.835 ," Stojanović/Karastoyanov, Anastas Nikolov ", Studio portrait of two women and a man ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1862,1878,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.835/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.835/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.836 ," Karastoyanov, Ivan Anastasov ", Studio portrait of Petko Voynikov ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1892,1922,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.836/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.836/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.837 ," Stojanović/Karastoyanov, Anastas Nikolov ", Studio portrait of a boy in folk costume ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1878,, after ,1, https://gams.uni-graz.at/archive/objects/o:vase.837/datastreams/IMAGE.1/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.838 ," Karastoyanov, Ivan Anastasov or  Karastoyanov, Dimitar Anastasov ", Studio portrait of a boy ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1880,1886,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.838/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.838/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.839 ," Karastoyanov, Ivan Anastasov ", Studio portrait of two children ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1885,1888,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.839/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.839/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.84 ," Karastoyanov, Ivan Anastasov "," Studio portrait of Roberto I, Duke of Parma ",Photograph,Boudoir,Creative Commons [CC BY-NC-ND 3.0],1893,1894,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.84/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.84/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.840 ," Karastoyanov, Ivan Anastasov "," Studio portrait of a man, a woman and two boys ",Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1885,, after ,1, https://gams.uni-graz.at/archive/objects/o:vase.840/datastreams/IMAGE.1/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.841 ," Karastoyanov, Bozhidar Dimitrov ", St. Nikola church in the district of Prilep ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1928,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.841/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.841/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.842 ," Karastoyanov, Bozhidar Dimitrov ", Church of Saint Demetrius at Marko's Monastery ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1928,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.842/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.842/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.843 ," Karastoyanov, Bozhidar Dimitrov ", Traditional ring dance called Horo ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1928,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.843/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.843/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.844 ," Karastoyanov, Bozhidar Dimitrov ", Open street market ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1928,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.844/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.844/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.845 ," Karastoyanov, Bozhidar Dimitrov ", Ploughing ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1928,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.845/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.845/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.846 ," Karastoyanov, Dimitar Anastasov ", Studio portrait of Konstantin Panitsa ,Photograph,Boudoir,Creative Commons [CC BY-NC-ND 3.0],1885,1890,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.846/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.846/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.847 ," Karastoyanov, Ivan Anastasov ", Studio portrait of a woman in folk costume ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1888,1922,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.847/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.847/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.848 ," Karastoyanov, Ivan Anastasov ", Studio portrait of a woman in traditional costume ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1888,1922,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.848/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.848/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.849 ," Karastoyanov, Bozhidar Dimitrov ", Varosh village ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1928,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.849/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.849/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.85 ," Karastoyanov, Bogdan Dimitrov ", King Boris III with his son and a nurse ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1937,1938,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.85/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.85/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.850 ," Karastoyanov, Bozhidar Dimitrov ", Women from Peshtani village ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1928,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.850/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.850/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.851 ," Karastoyanova, Bilyana Braykova ", Self-portrait of Bilyana Karastoyanova ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],2011,,  ,1, https://gams.uni-graz.at/archive/objects/o:vase.851/datastreams/IMAGE.1/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.852 ," Karastoyanov, Dimitar Anastasov ", Wedding portrait of Natalia Veleva and Georgi Georgiev ,Photograph,Boudoir,Creative Commons [CC BY-NC-ND 3.0],1900,1919,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.852/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.852/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.853 ," Karastoyanov, Ivan Anastasov ", Studio portrait of Natalia Veleva with a girlfriend ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1892,1900,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.853/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.853/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.854 ," Karastoyanov, Dimitar Anastasov ", Studio portrait of the Boychinov family ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1900,1907,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.854/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.854/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.855 ," Karastoyanov, Ivan Anastasov ", Studio portrait of Captain Petrov ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1888,1892,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.855/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.855/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.856 ," Karastoyanov, Ivan Anastasov ", Studio portrait of Lieutenant Dimitrov ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1892,1895,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.856/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.856/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.857 ," Karastoyanov, Dimitar Anastasov ", Studio portrait of Nayco Tsanov ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1892,1900,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.857/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.857/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.858 ," Karastoyanov, Ivan Anastasov ", Young people in folk attire ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1892,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.858/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.858/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.859 ," Karastoyanov, Dimitar Anastasov ", Studio portrait of three women in urban clothes ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1891,,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.859/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.859/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.86 ," Karastoyanov, Bogdan Dimitrov ", King (Tsar) Boris III and Quenn (Tsaritza) Giovanna di Savoia with their children Maria-Luisa and Simeon ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1937,1938,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.86/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.86/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.860 ," Karastoyanov, Dimitar Anastasov ", Studio portrait of a woman and a man ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1892,1900,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.860/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.860/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.861 ," Karastoyanov, Dimitar Anastasov ", Studio portrait of a mother with her son ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1900,1905,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.861/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.861/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.862 ," Karastoyanov, Ivan Anastasov ", Studio group portrait of four men in uniforms ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1892,1896,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.862/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.862/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.863 ," Karastoyanov, Dimitar Anastasov ", Studio portrait of a young man in urban clothes ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1892,1897,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.863/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.863/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.864 ," Karastoyanov, Dimitar Anastasov ", Studio portrait of a young woman ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1892,1900,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.864/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.864/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.865 ," Karastoyanov, Dimitar Anastasov ", Studio portrait of a man ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1886,1892,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.865/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.865/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.866 ," Karastoyanov, Ivan Anastasov ", Studio portrait of a young man in urban clothes ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1892,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.866/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.866/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.867 ," Karastoyanov, Dimitar Anastasov ", Studio portrait of a young man in a uniform ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1900,1910,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.867/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.867/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.868 ," Stojanović/Karastoyanov, Anastas Nikolov or  Karastoyanov, Ivan Anastasov or  Karastoyanov, Dimitar Anastasov ", Studio portrait of a man in a uniform ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1879,1880,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.868/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.868/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.869 ," Karastoyanov, Ivan Anastasov ", Studio portrait of Zdravka Dagaradinova ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1888,1892,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.869/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.869/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.87 ," Karastoyanov, Bogdan Dimitrov ", King (Tsar) Boris III and Quenn (Tsaritza) Giovanna di Savoia with their children Maria-Luisa and Simeon ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1939,1942,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.87/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.87/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.870 ," Karastoyanov, Ivan Anastasov ", Studio portrait of M. Petrov ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1880,1888,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.870/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.870/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.871 ," Karastoyanov, Ivan Anastasov ", Studio portrait of two children in urban clothes ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1892,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.871/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.871/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.872 ," Karastoyanov, Dimitar Anastasov ", Studio portrait of a man in urban clothes ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1890,1892,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.872/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.872/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.873 ," Karastoyanov, Dimitar Anastasov ", A woman with two children ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1900,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.873/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.873/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.874 ," Karastoyanov, Dimitar Anastasov ", Studio portrait of a man in urban clothes ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1900,1910,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.874/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.874/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.875 ," Karastoyanov, Dimitar Anastasov ", Studio portrait of a man in urban clothes ,Photograph,Promenade,Creative Commons [CC BY-NC-ND 3.0],1892,1900,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.875/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.875/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.876 ," Karastoyanov, Ivan Anastasov ", Studio portrait of a child ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1888,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.876/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.876/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.877 ," Karastoyanov, Ivan Anastasov ", Studio portrait of Nesha Stoyanova as a child ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1895,,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.877/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.877/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.878 ," Karastoyanov, Ivan Anastasov ", Studio portrait of an infant ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1892,1897,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.878/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.878/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.879 ," Karastoyanov, Dimitar Anastasov ", Studio portrait of Anastas Dagaradinov as a child ,Photograph,Carte de visite,Creative Commons [CC BY-NC-ND 3.0],1880,1887,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.879/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.879/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.88 ," Karastoyanov, Bogdan Dimitrov ", King (Tsar) Boris III and Quenn (Tsaritza) Giovanna di Savoia with their children Maria-Luisa and Simeon ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1939,1942,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.88/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.88/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.880 ," Karastoyanov, Dimitar Anastasov ", Funeral ceremony ,Photograph,Not specified,Creative Commons [CC BY-NC-ND 3.0],1886,1893,  ,2, https://gams.uni-graz.at/archive/objects/o:vase.880/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.880/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
 https://gams.uni-graz.at/o:vase.881 ," Karastoyanov, Ivan Anastasov ", Group photograph of three young women in town clothes ,Photograph,Cabinet,Creative Commons [CC BY-NC-ND 3.0],1892,, after ,2, https://gams.uni-graz.at/archive/objects/o:vase.881/datastreams/IMAGE.1/content , https://gams.uni-graz.at/archive/objects/o:vase.881/datastreams/IMAGE.2/content ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
